99,河南省,驻马店市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
100,黑龙江省,大庆市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
101,黑龙江省,哈尔滨市,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,1,0,0,1,0,4,0,1,4,3,0,2
102,黑龙江省,黑河市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
103,黑龙江省,鸡西市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
104,黑龙江省,佳木斯市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
105,黑龙江省,牡丹江市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,0
106,黑龙江省,齐齐哈尔市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
107,黑龙江省,双鸭山市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0
108,黑龙江省,绥化市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,2,1
109,黑龙江省,肇东市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,湖北省,鄂州市,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
111,湖北省,恩施土家族苗族自治州,0,2,0,0,9,0,0,0,0,0,0,0,5,0,1,0,0,0,4,0,4,1,0,0,1,0,0,0,1,0,0,1
112,湖北省,黄冈市,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,1,1,0,2,1
113,湖北省,黄石市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
114,湖北省,荆门市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
115,湖北省,荆州市,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,2,2,1,0,0,0,0,0,0,1,2,1,1
116,湖北省,潜江市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
117,湖北省,十堰市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
118,湖北省,随州市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
119,湖北省,天门市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1
120,湖北省,武汉市,0,4,0,0,2,0,0,0,0,0,0,0,5,0,0,3,1,0,6,3,2,2,0,1,2,1,1,3,1,1,3,4
121,湖北省,仙桃市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
122,湖北省,咸宁市,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0
123,湖北省,襄阳市,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,湖北省,孝感市,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,2
125,湖北省,宜昌市,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
126,湖南,长沙,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,湖南省,常德市,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1,0,0,3,0,2,0,0,0,2,0,1,1,0,5,2,0
128,湖南省,郴州市,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0
129,湖南省,衡阳市,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2,0,1,2,0,1,0,1,0,0,0,1,0,1,1,0
