重庆中央大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
重庆交通大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
重庆大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上海大夏大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中国医学科学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中国协和医学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中国协和医科大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
同济医学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
国立药学专科学校,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
广州私立岭南大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
日本东京大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
日本北海道医疗大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
沈阳医学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第六军医大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
第四军医大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
罗马尼亚科学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
英国爱丁堡大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上海医学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
上海科学技术大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
东南大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中国科学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中山医学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
云南大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
军事医学科学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
前中正医学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
前国立中正医学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
前苏联科学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
前苏联莫斯科包曼工学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
前苏联顿湼茨理工大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
北京中医学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
北京矿业学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
北京航空航天大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
华东华工学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
华东师范大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
华东水利学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
华中工学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南京林学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南京气象学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
原北京钢铁学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
原苏联乌拉尔工业大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
原苏联列宁格勒建筑工程学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
原苏联莫斯科动力学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
原苏联莫斯科建工学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
原苏联莫斯科石油学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
国立满洲医学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大同大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
大阪大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
广西大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
成都华西协合大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
日本京都大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
法国巴黎第七大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福州大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
福建协和大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
美国纽约州立大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
莫斯科工程物理学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
西北农学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
青岛山东大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中国人民解放军外国语学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中国矿业学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
中正医学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
兰州大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
前苏联列宁格勒电工学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
加里宁工学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
北京化工学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
北京医学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
华中农学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
华南医学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
华南工学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南京农学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南京工业大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南京电力专科学校,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"南京矿专地质专业,1955-1957年间留学苏联水电科学院",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
南昌大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
四川农学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
国立中央大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
天津中医学院,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
年毕业于东北大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
新风加工厂职工业余大学,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
