0,1
张宗祜,    张宗祜（1926.02.19-2014.02.19）水文地质与工程地质专家。河北满城人。1948年毕业于北京大学地质系。1951－1955年在前苏联莫斯科地质勘探学院读研究生，获副博士学位。自1948年大学毕业后，曾参加过石油地质、非金属矿地质调查、以及铁道工程地质调查工作。1955年回国后早期参加我国西北地区工业建设布局选址的地质工程地质调查，国内一些大江大河水利工程建设选址的工程地质调查工作，以后从事水文地质、工程地质、第四纪地质的科研工作至今。对我国黄土高原的区域地质、地层、地貌及黄土工程地质性质、土壤侵蚀规律等方面进行了系统的深入研究。尤其是在黄土的微结构与其力学性和黄土湿陷性变形、黄土的渗透性规律等方面取得了许多创新的认识。     曾著有《中国黄土》、《中国第四纪地质》、《中国地下水》等专著；主编了《中国黄土高原黄土工程地质图（1：100万）》、《中国及毗邻海域第四纪地质图及说明书（1：250万）》、《亚洲水文地质图》、《黄土高原地貌图（1：50万）》等著作。曾获国家自然科学奖一等奖、二等奖、国家科技进步奖二等奖、李四光地质特别荣誉奖、何梁何利科技进步奖等。     1980年当选为中国科学院学部委员（院士）。     1994年当选为中国工程院院士。
周干峙,    周干峙（1930.06.28-2014.03.14）江苏苏州人，中国科学院院士、中国工程院院士。原国家建设部副部长、国际建筑师协会理事。一九五二年毕业于清华大学建筑系，长期从事城市规划设计和政策制定工作。曾负责编制西安市的总体规划，天津、唐山市地震后的恢复重建规划，深圳市的总体规划，以及其它一批城市的规划设计指导。曾著一批有城市化、城市规划、城市建设、城市交通、住宅建设、旧城改建、城市房地产以及规划设计改革等方面的论文。     曾是中国技术政策中有关城乡建设（国家科委蓝皮书第6号）的主编，获得国家科技进步一等奖；也是现行中国城市规划法的主要起草人。曾承担若干咨询工作，如有关中国城市化问题的报告；有关改善大城市交通的报告，一些历史文化名城的保护规划、完成了全国政协会议和办公楼的规划设计，黄帝陵第一工程规划设计，以及一些典型的城市设计。     1994年当选为中国工程院院士。
刘源张,    刘源张（1925.01.01-2014.04.03）管理科学和管理工程专家。出生于山东省青岛市，原籍安徽六安县。1954年毕业于美国加利福尼亚大学，获博士学位。1956年始在国内开展管理科学与管理工程的研究与应用以来，长期在企业从事试点、培训和普及工作。1960年著作出版的《运筹学在纺织工业中的应用》开我国管理科学理论联系实际的先河，产生很大影响。1976年开始，创立中国的全面质量管理，经国务院采纳在全国企业中推行，改变了国内企业对质量的看法和质量管理的做法。1979年获中国科学院重大科研成果一等奖，并被国务院授予全国劳动模范称号。1978年始参与《建筑结构设计统一标准》的制订，将全面质量管理理论引入设计、施工、建材的协调处理，于1986年获国家科技进步二等奖。1989年起主持国家自然科学基金第一个管理科学重大项目《我国工业生产率理论的方法研究》，从管理上开创劳动生产率的新研究，被评为管理科学研究的成功案例。2004年获中国工程院光华工程科技工程奖。     2001年当选为中国工程院院士。
沈德忠,    沈德忠（1940.06.13-2014.04.05）人工晶体专家。贵州省贵阳市人。1964年毕业于四川大学物理系。长期从事无机非金属晶体材料的生长、应用及探索研究。先后生长出铌酸钾（KN）、磷酸氧钛钾（KTP）等10多种晶体；研制成功高光学质量的大单畴KN晶体，使该晶体的批量生产和实际应用成为可能；首次在掺铁KN晶体上实现了室温自泵浦相位共轭；首次用改进熔剂法研制成功大块高光学质量的KTP单晶，不但打破了美国对该晶体的垄断和对我国的禁运，而且批量生产和出口，效益显著。“铌酸钾晶体的研制”获1988年国家科技进步奖一等奖。熔剂法电光KTP晶体的研制成果，获2001年国家科技进步二等奖及科技部代颁的美国杜邦科技创新奖。发表学术论文百余篇。     1995年当选为中国工程院院士。
葛宝丰,    葛宝丰（1922.12.26-2014.07.10）专业为骨外科学，河北省乐亭县人。1945年毕业于中正医学院。早在50年代初期即在国内开展了带血循环的骨移植，引进了髓管内穿针内固定术，发明了梯形加压接骨板，对四肢和脊柱骨折，自发生机制、内外固定、促进骨愈合以至合并症的预防进行了系列研究。实验中对离断肢体再植后，取得了淋巴管再生时间和分型的第一手资料，用以指导临床，提高了再植成活率和功能恢复率。发明创造20余项。1989年首先将异种骨形成蛋白应用于临床修复骨缺损，确定了其单独应用的成骨性能。2004年在骨质疏松症的研究中，确定了西北地区居民骨密度峰值，澄清了藏民的峰值骨量。先后获国家发明、进步奖和部队省级二等奖以上20余项，著书8部，发表论文200余篇，共千万余言。     1999年当选为中国工程院院士。
方秦汉,    方秦汉（1925.04.20-2014.10.14）桥梁工程专家。浙江省台州市黄岩区人。1950年毕业于清华大学土木工程系，获学士学位。1954—1958年，先后任湘江大桥、乌江大桥设计负责人，重庆白沙陀长江大桥工程副总工，1958—2004年，主持南京长江大桥、九江长江大桥、芜湖长江大桥等国家重点大桥钢梁设计及科研负责人。根据铁道部铁路桥梁发展规划，结合工程实际，开发、创新、推广多种新材料、新结构、新工艺，为实现铁路钢桥的可持续发展及实现铁路桥梁《高强、大跨、轻型、整体》的技术政策，作出了的贡献。先后获得五项国家科学技术进步奖（特等奖一项、一等奖二项、二、三等奖各一项），省部级科技奖多项。     1997年当选为中国工程院院士。
魏可镁,    魏可镁（1939.08.29-2014.10.23）化肥催化剂工程技术专家。生于日本人吉市，原籍福建省福清市人。1965年毕业于福州大学。长期从事化肥工业氨合成催化剂、变换催化剂的研发，坚持催化剂的组成、制备、结构与性能关系研究，为我国化肥工业的发展，提高产量和节能减排作出了贡献。1983年A110-3型氨合成催化剂获国家技术发明三等奖、1985年A201型低温高活性铁钴氨合成催化剂获国家技术发明三等奖、1993年B116型低铬高温变换催化剂获国家科技进步二等奖、1996年A202型铁-钴-稀土氨合催化剂获国家科技进步三等奖、2000年B121型无铬高温变换催化剂获国家技术发明二等奖。上述成果在全国合成氨厂全面推广使用，取得了巨大经济效益和环保效益。1997年，根据国家汽车工业快速发展需要，自主研发高性能稀土涂层材料。研发出的FD型汽车尾气催化净化器在国内首先达到欧Ⅳ、欧Ⅴ排放限值要求，现已提供“一汽大众”、“一汽骄车”等多家主流汽车厂使用。2007年获福建省科技进步一等奖、2010年获中国石油化工协会发明一等奖。     1999年获“全国首界专业技术人才”奖；2003年获福建省科技重大贡献奖；2004年被评为全国“侨界十杰”；2005年获何梁何利科技进步奖。     在国内外刊物发表论文300多篇，其中：国际刊物152篇，SCI、EI收录213篇。     1997年当选为中国工程院院士。
师昌绪,    师昌绪（1920.11.15-2014.11.10）金属学及材料科学专家。河北省徐水县人。1945年毕业于国立西北工学院，1948-1955年留学美国，获欧特丹大学冶金博士，而后在麻省理工学院做博士后研究。1955-1985年在中科院金属研究所从事高温合金及高合金钢研究，领导研制出我国第一代空心气冷铸造镍基高温合金涡轮叶片等多项成果，并得到推广应用。曾获包括国家最高科学技术奖在内的国家级奖10余项、光华工程科技成就奖、国际实用材料创新奖等。曾任金属研究所所长、中科院技术科学部主任、国家自然科学基金委员会副主任、中国工程院副院长、基金委特邀顾问、金属所名誉所长、中国材料研究学会名誉理事长、中国生物材料委员会名誉主席、国家科技图书文献中心理事长、两院资深院士联谊会会长等职务。     1980年当选为中国科学院院士，1994年当选为中国工程院院士，1995年当选为第三世界科学院院士。
刘连元,    刘连元（1941.09.02-2014.11.17）导弹弹头技术专家。北京市人。1965年毕业于中国科学技术大学近代力学系。完成了第一代导弹弹头防热设计，攻克了“热障”；主持研制了多型导弹弹头，实现了弹头的更新换代。获国家科技进步奖特等、一等、二等奖各1项，部委级一等奖5项。1993年起享受政府特殊津贴，1998年被评为航天工业总公司有突出贡献专家。共发表论文20多篇，专著2册。     2011年当选为中国工程院院士。
刘广志,    刘广志（1923.03.11-2014.11.19）探矿工程专家，新中国地质部门探矿工程奠基人，是我国涉足石油、地质、水文地质、工程地质等钻探、掘进工程专家，国内外有一定的知名度。解放初期，他奔波于白云鄂博、铜官山、攀枝花等大型矿山，组织多工种综合勘探，做出重要贡献。鉴于当时我国探矿工程落后局面，领导人造金刚石小口径钻探配套技术研究与应用，1985年获国家级一等奖；领导研究推广定向钻探、绳索取心钻探、空气钻探、反循环钻探、孔底动力机钻探五大技术，使我国钻探工程不仅居世界先进行列，还为一批老矿山探明了深部备用储量。创造性的为上海治理地面沉降、用小型钻探设备治理广西田东煤田严重喷气失火事故、钻成松辽盆地第一口油井等做出突出贡献。为促使我国地质学向地球深部发展的世界总趋势，倡议开展中国大陆科学钻探，科钻1井已于2005年6月胜利完工，井深5118米全用金刚石取心钻探，居亚洲首位，获地球深部众多最新信息。主编中英文版《金刚石钻探手册》获部级科技进步一等奖。主编《科学钻探》信息资料三卷8集计250万字。论文200余篇，一生专著32册。     1995年当选为中国工程院院士。
王如松,    王如松（1947.09.12-2014.11.28）生于江苏省南京市，原籍湖南衡阳，城市生态与生态工程专家。1970年毕业于安徽师范大学数学系。曾任中国生态学学会理事长，国际科联环境问题科学委员会第一副主席，国际人类生态学会副主席。1985年于中国科学院研究生院获理学博士学位。 主要从事城市社会－经济－自然复合生态系统理论和方法研究。揭示了环境、经济与社会耦合的动力学机制和控制论规律；研制了从量到序、从优化到进化、从物态到生态的泛目标生态规划和共轭生态管理方法；开发了横向耦合、纵向闭合、区域整合、社会复合等产业生态转型和生态工程集成技术；以海南、扬州、大丰为实证，创建了融污染防治、清洁生产、产业生态、生态社区和生态文明于一体的生态省、市、县建设模式。以第一或通讯作者发表学术论文150 余篇，论著12 本；获国家科技进步二等奖2 次、省部级一等奖3 次。1984年与马世骏共同发表的“社会－经济－自然复合生态系统”一文及 1988年出版的《城市生态调控原则与方法》专著是该领域的代表性论著。     2011年当选为中国工程院院士。
曾士迈,    曾士迈（1926.04.08-2014.12.31）植物病理学专家。出生于北京市。原籍湖南湘潭。1948年毕业于北京大学农学院，获学士学位。曾任北京农业大学植物保护系系主任，有害生物综合防治研究所所长。曾任中国植保学会副理事长、中国植物病理学会理事长和亚洲植物病理协会主席。将系统分析方法引入植病流行研究，在国内率先研究植病流行的电算模拟，研制出多种病害的预测、决策、防治效果系列模型，编著了国内第一本《植物病害流行学》，促进了病害预测技术的新发展。倡导抗性持久化研究，探索寄主－病原物群体间相互作用，为抗病性遗传管理服务，著有《植物抗病育种的流行学研究》。创议植保系统工程研究，以问题分析、目标建立、监测、预测、防治决策、效益评估等软技术为纵轴，横向综合各类有害生物发生规律和协调各种防治硬技术，组成植保软科学体系，著有《植保系统工程导论》。     1995年当选为中国工程院院士。
徐更光,    徐更光（1932.11.18-2015.01.07）爆炸理论与炸药应用技术专家。浙江东阳市人。1956年毕业于原北京工业学院。长期从事爆理论及炸药应用技术的教学与科学研究。先后研制成功新型混合炸药十余种，发展了多种装药新工艺。为较大幅度地提高炸药威力、解决炸药安全生产关键技术作出了不懈努力和重要贡献。作为项目负责人和主要完成者，取得了包括国家级奖四项和部委级奖十项等一批重要研究成果，其中“海萨尔PW30高威力炸药”获国家科技进步一等奖。为国家重点学科“爆炸理论及应用”培养出博士、硕士三十余名。发表学术论文百余篇。92年中国兵器工业总公司党组授予“兵器工业功勋奖”荣誉，98年获全国教育系统劳动模范并授予全国模范教师称号。     1994年当选为中国工程院院士。
吴佑寿,    吴佑寿（1925.07.14-2015.01.14）数字通信专家。广东省潮州市人。1948年毕业于清华大学。曾任国家教委科学技术委员会常务副主任，清华大学研究生院院长。我国数字通信创建者之一。50年代末研制成功8路脉码调制PCM数字电话终端机。60年代负责研制并生产SCA型数传机系列，用于发射我国第一颗人造卫星的数据传输。70年代研制32/120路全固态微波数字电话接力系统，用于卫星通信系统，获电子部工业成果奖一等奖。80年代初研制成功1000万次/秒图象计算机，获国家科技进步奖二等奖。85年以来研究汉字识别，建立了以笔段及其关系矩阵来描述的汉字模型，提出汉字结构特征、参差笔段密度特征，以及两者结合的综合优化特征和匹配迭代与后处理算法，解决了印刷汉字输入计算机的瓶颈问题，制成高性能汉英混排文本识别系统，被评为1994年全国十大电子科技成果之一，获国家教委科技进步奖一等奖。领导并参加了数字电视地面传输系统研究，获北京市科技进步一等奖。     1995年当选为中国工程院院士。
刘筠,    刘筠（1929.11.17-2015.01.21）鱼类繁殖和育种专家。出生于湖南省武冈。1953年毕业于湖南大学。长期从事鱼类及水生经济作物的生殖生理和人工繁殖及育种的研究。有10项科研成果12次获国家、省部级科技进步奖。理论上建立了系统的中国主要养殖鱼类（四大家鱼为主体）、中华鳖（甲鱼）和蛙类（食用性）的繁殖生理学，实践上研制了养殖鱼类和水生经济市场人工繁殖和育种的技术体系。率先应用细胞工程和有性杂交相结合的综合技术，在国内外建立了第一个遗传性状稳定且能自然繁殖的四倍体鱼类种群，成功地培育出了优质的三倍体鲫鱼和三倍体鲤鱼。     1995年当选为中国工程院院士。
雷志栋,    雷志栋（1938.01.04-2015.01.26）农田水利工程专家，湖南省澧县人。1960年清华大学水利系本科毕业，1965年研究生毕业后在清华大学工作，1994~1999年曾任水利系系主任。     主要从事土壤水、“四水（大气水、地表水、土壤水、地下水）转化”和农田水利、水文水资源的应用基础研究，应用于节水灌溉和灌区水资源合理配置与利用。主编《土壤水动力学》专著、曾获水利部优秀科技图书一等奖，发表论文百余篇。长期工作在一线，参加或主持了塔里木河干流整治及生态环境保护、叶尔羌河平原绿洲四水转化关系、叶尔羌河平原绿洲耗水分析及宁夏青铜峡灌区续建配套与节水改造规划等项目工作。获国家科技进步二等奖2项，省部级科技进步一、二等奖7项。     2007年当选中国工程院院士。
陈福田,    陈福田（1938.10.23-2015.03.20）导弹总体设计专家。生于辽宁省抚顺市，原籍山东临朐。1964年毕业于北京航空学院导弹总体专业。曾任中国航天科技集团公司第一研究院型号系列总设计师、国家某重点型号总设计师。     我国地地固体战术导弹技术开拓者之一。主持和参与了多个国家重点型号研制工作，在国内率先实现了某型号飞行技术跨越；提出并实现了独具特色的突防方案；在国内第一个提出并实现了捷联惯组加减振、放宽发动机装药初始温度，为工程研制做出重大贡献。曾获国家科技进步一等奖1项，省部级科技进步一等奖3项。     2007年当选为中国工程院院士。
黄志强,"    黄志强（1922.01.01-2015.04.24）普通外科学专家。广东省新会市人。 1944 年毕业于前中正医学院。在国际上首先系统论述了我国常见疑难病症 肝胆管结石病 , 拓展了肝胆科学领域； 首创肝部分切除术治疗肝胆管结石病 , 提出并完善了肝门胆管切形、重建、扩大修复等几十项高难度手术 ; 首先开展我国胆石症的临床流行病学调查与实验研究。其大量成果不仅改善了肝胆管结石病的治疗现状 ,且影响提高了损伤性胆道狭窄、肝门部胆管癌等其它肝胆疾病的诊治水平 , 逐渐形成了具有我国特 点的肝胆外科学理论与实践系统 , 特别是肝门部胆道外科的一系列独创性的诊治原则与外科技术 , 居世界领先水平。发表论文22O 余篇 , 编著学术专著 13 部。     1997年当选为中国工程院院士。"
乔登江,    乔登江（1928.03.08-2015.05.08）核技术应用专家。南京市人。1952年毕业于金陵大学。获得了地下、大气层、中高空（20—40公里）、高空（80公里以上）核爆炸所生成的瞬态和持久的核环境系统结果，并反映在“核爆炸物理概论”等著作中；对目标的冲击波效应，电子元器件及系统的辐射效应等开展了系统研究并将成果编写成手册；完善了核试验安全保障和评估理论；提出了新的措施和意见并开拓了新领域；在数值模拟并使之与实验模拟相结合方面做出了重要贡献。     1997年当选为中国工程院院士。
程莘农,    程莘农（1921.08.24-2015.05.09）中医、针灸专家。江苏省淮安市人。1948年民国考试院考试合格中医师。曾拜著名国医前辈陆慕韩为师，数十年潜心研究，深谙传统中医针灸理论，善于治疗内科，妇科疾病及各种疑难杂症，特别对偏瘫、高血压、面瘫、坐骨神经痛、功能性子宫出血等疾病的研究和治疗达到国内外先进水平，临床治愈率和有效率很高；在经络理论的实质研究取得重大成果，主持了“循经感传和可见的经络现象的研究”和“十四经穴点穴法”的研究；主编和撰写针灸专业教科书7部，成为国内外针灸教学的主要范本。并负责北京国际针灸教学工作，去过十多个国家，进行针灸学术交流。     1994年当选为中国工程院院士。
安静娴,    安静娴（1929.02.12-2015.07.10）（女）山东省烟台市人。1952年毕业于北京大学医学院。60年代提出并组织实施“磺胺嘧啶”重大技术路线的改进，使其得以顺利工业化；70年代与中国军事医学科学院微生物流行病学研究所合作主持研究发明的抗疟疾新药—脑疟佳、全化学合成黄连素均为世界首创；80年代以来组织和主持头孢类药物，脑血管用药等产品的研究开发，取得显著的经济效益和社会效益。93年始自行设计合成一系列结构确凿的新化合物，部分药效优于对照物，为企业的创新工作奠定了基础。     1997年当选为中国工程院院士。
沈家祥,    沈家祥（1921.11.11-2015.07.30）药物化学家，出生于江苏省扬州市，早年留学英国，1949年获伦敦大学理学博士学位。同年回国参加工作。抗美援朝期间，他应征负责氯霉素生产研究，在西方封锁禁运的条件下，领导打通立足国内的新化学合成路线，首创催化氧化法生产关键中间体并大幅改进流程。五六十年代，率先利用本国资源研究成功合成生产结晶维生素A醋酸酯和D；指导多种甾族激素类药物的合成和投产；研究雌性酮全合成成功，为我国19-去甲基甾族类药物的工业全合成生产打下基础。文革下放期间，研究合成三烯高诺酮成功；还用全合成方法证明了鹤草酚的独特化学结构。八十年代以来作为博士导师，以丹参化学成份和包公藤甲素合成研究为题培养出4名理学博士。他共获得全国科学大会奖5项（1978年），国家发明三等奖1项（1982年）。他在九十年代初创办了民办的北京市集才药物研究所任所长，因发现阿奇霉素新晶型而获得北京市科学技术进步奖二等奖（1999年）。曾历任（今）中科院大连化学物理研究所研究员，东北制药总厂中心实验室主任，原化工部北京医药工业研究院副总工程师，原国家医药管理局副总工程师，曾任中国医药研究开发中心主任、名誉主任，天津大学药物科学与技术学院名誉院长。     1999年当选中国工程院院士。
张涤生,    张涤生（1916.06.12-2015.08.19）。曾任第九人民医院院长、第九人民医院整复外科主任、中国修复重建外科学会主任委员、国家“211”学科带头人、中华整形外科学会副主任委员。在国内率先开展显微外科动物实验，并在20世纪70年代应用显微外科技术，在国内首创前臂皮瓣一期再造阴茎手术、跖趾关节移植重建颞颌关节等手术。在国内首先开展游离肠段移植再造食管、大网膜游离移植治疗颅骨暴露坏死，并开展颅面外科、胸骨裂心脏外露等首创性手术。1964年首创微波烘疗法治疗肢体象皮肿，已应用于近5000病人，优良率达68％。先后获得国家级、部级及上海市科技成果一、二、三等奖30余项，发明奖1项。1976年评为上海市劳动模范，1999年国庆前夕获上海市医学荣誉奖、国家科技进步奖，1990获“全国高等学校先进科技工作者”称号，2000年获得何梁何利科技进步奖，2008年获第七届光华工程科技奖和波兰科学院医学科研成果奖，2009年获“城市魂、英雄谱”上海市建国60周年60位杰出人物奖。作为亚太地区颅面外科学会创始人之一，曾先后担任第十届国际显微外科学术大会主席（1989 上海）、第三届国际美容外科学术会议主席（2002 上海）、第三届亚太地区颅面外科学术会议主席（2004）、第四届亚太面部整形外科学术会议主席（2006.11）、第十届国际淋巴医学学术会议主席（2007.10 上海）等，现为美国整形外科学会终身荣誉会员、国际颅面外科学会终身荣誉会员。     1996年当选为中国工程院院士。
曾苏民,    曾苏民（1932.02.14-2015.11.08）金属压力加工专家。出生于湖南省双峰县。曾在原苏联学习两年，1965年毕业于新风加工厂职工业余大学。长期从事精密模锻工程技术研究工作。解决了许多压力加工重大技术难题，形成我国大型模锻生产技术体系；研制出快速模锻、复合包套模锻、亚等温模锻等新工艺；开发一系列重要模锻用铝合金品种，用于波音飞机等；创造多向大变形技术，细化合金基体组织；开发系列锻件热处理技术；将国产模锻件推向国际市场，取得显著经济效益。多次获得国家及省部级奖励，“TC11钛合金材料盘模锻件的工艺研究”获1987年国家科技进步奖一等奖，“YL型烟气轮机用GH132合金大型涡轮盘和K213合金精铸叶片的研制”获1990年国家科技进步奖二等奖。     1999年当选为中国工程院院士。
雷霁霖,    雷霁霖（1935.05.24-2015.12.16）出生于福建省宁化县。畲族。1958年毕业于山东大学。是我国著名的海水鱼类养殖学家，工厂化育苗与养殖产业化的主要奠基人和学科带头人。 一直以工业化理念为指导，引领海水鱼类养殖产业发展新潮流。主持完成30多项国家重大科研项目，系统研究了22种海水鱼类增养殖理论与技术，其中8种已实现产业化。上世纪60～80年代，首先突破梭鱼等10多种鱼类的育苗工艺，相继构建起工厂化育苗的技术体系；90年代初，担任首席专家，主持“中日合作”和“八五攻关”项目，创建了达国际先进水平的真鲷工厂化育苗新体系和新工艺，率先在国内开辟海水鱼类人工苗种大规模放流增殖技术。1997年“渤海渔业增养殖技术研究”项目获国家科技进步二等奖（3）。1992年首先从英国引进冷温性鱼类良种—大菱鲆，自力更生、自主创新突破工厂化育苗关键技术，构建起“温室大棚+深井海水”工厂化养殖模式，开创了大菱鲆工厂化养殖大产业，年产量达5万多吨，年总产值逾40亿元，产生了巨大的经济和社会效益，为我国第四次海水养殖产业化浪潮的兴起和“三农”经济的发展做出了重要贡献，而被誉为“中国大菱鲆之父”。2001年“大菱鲆引种和育苗生产技术研究”项目获国家科技进步二等奖（1）；2002年获杜邦科技创新奖（1）、山东省“富民兴鲁”劳动奖章和青岛市突出贡献人才奖；2006年获何梁何利基金科学与技术创新奖等多项奖励。已出版《海水鱼类养殖理论与技术》和《大菱鲆养殖技术》等专著和合著7部，发表论文120余篇。     2005年当选为中国工程院院士。
旭日干,    旭日干（1940.08.24-2015.12.24）家畜繁殖生物学与生物技术专家。出生于内蒙古自治区科右前旗。1965年毕业于内蒙古大学生物系。1984年获日本兽医畜产大学兽医学博士学位。长期从事以家畜生殖生物学为中心的现代畜牧业高技术的研究。首次探索出山羊、绵羊和牛精子体外诱导获能的途径，培育出世界首例试管山羊和国内首胎、首批试管绵羊、试管牛，并建立了规模化生产试管牛、羊的整套技术工艺。系统地观察和记录了牛、羊卵巢卵细胞的体外成熟、体外受精和早期发育的形态学变化及其规律，为揭开哺乳类动物受精之谜提供了大量的科学依据。在家畜育种研究中创造性地应用体外受精的理论与技术，在国际上首次提出了试管内杂交育种技术，为家畜改良和育种开创了新的技术途径。     1995年当选为中国工程院院士。
张福绥,    张福绥（1927.12.27-2016.02.09）海洋生物学家，水产养殖学专家。出生于山东省昌邑县。1953年毕业于山东大学。1962年于中国科学院海洋研究所副博士研究生毕业。是我国海洋贝类增养殖生物学和养殖产业化的主要奠基人。早年系统研究了中国海浮游软体动物的分类区系，而后转入生态学及动物地理学研究。70年代致力于海洋贝类实验生态学和养殖学研究，系统研究了黄渤海贻贝的繁殖与生长规律，创建了贻贝人工育苗和自然采苗新工艺，有力地推动了贻贝养殖产业化。80年代首次从美国大西洋沿岸引进海湾扇贝，研究解决了在中国海域养殖海湾扇贝的一些生物学与生态学问题，从而在产业化规模上建立了一套工厂化育苗与养成的关键技术，并致力于向社会推广，在我国北方海域形成世界上第一个海湾扇贝养殖产业。90年代又引进墨西哥湾扇贝的南北两个种群至南海与东海，相继形成产业。提出实施离岸养殖等措施。曾获国家科技进步一等奖（1990）1项、陈嘉庚农业科学奖（1995年度）1项、第三世界科学院农业科学奖（2000年度）1项、山东省科学技术最高奖（2005年度）1项及省部级奖多项。发表论文百余篇。     1999年当选中国工程院院士。
闵恩泽,    闵恩泽（1924.02.08-2016.03.07）石油化工催化剂专家。四川省成都市人。1946年中央大学化工系毕业。1951年获美国俄亥俄州立大学博士学位。60年代开发成功磷酸硅藻土叠合催化剂、铂重整催化剂、小球硅铝裂化催化剂、微球硅铝裂化催化剂，均建成工厂投入生产。70-80年代领导了钼镍磷加氢催化剂、一氧化碳助燃剂、半合成沸石裂化催化剂等的研制、开发、生产和应用。1980年以后，指导开展新催化材料和新化学反应工程的导向性基础研究，包括非晶态合金、负载杂多酸、纳米分子筛以及磁稳定流化床、悬浮催化蒸馏等，已开发成功己内酰胺磁稳定流化床加氢、悬浮催化蒸馏烷基化等新工艺。90年代，曾任国家自然科学基金委员会“九五”重大基础研究项目“环境友好石油化工催化化学和反应工程”的主持人，进入绿色化学领域，指导化纤单体己内酰胺成套绿色制造技术的开发，已经工业化，取得重大经济和社会效益。指导开发从农林生物质可再生资源生产生物柴油及化工产品的生物炼油化工厂，再推向工业化。1980年当选为中国科学院院士，1993年当选为第三世界科学院院士。     1994年当选为中国工程院院士。
宋文骢,    宋文骢（1930.03.26-2016.03.22）飞机总体设计专家。出生于云南省昆明市，原籍云南省大理人。1960年毕业于哈尔滨军事工程学院。我国飞机设计战术技术论证、气动布局专业组的创始人之一，在先进气动布局、航空电子综合技术、数字式飞行控制系统、计算机辅助设计和制造技术等方面均有重大突破，取得了多项创造性成果，研制成拥有自主知识产权的第三代战斗机的设计技术。荣获国家科技技术进步二等奖、航空航天工业部科技进步一等奖、重点型号设计定型一等功、重点型号首飞特等功。     2003年当选为中国工程院院士。
余松烈,    余松烈（1921.03.13-2016.04.20）小麦专家。出生于浙江省慈溪县。1942年毕业于福建协和大学农学院。长期从事冬小麦精播高产栽培技术的研究与示范推广。首创冬小麦精播高产栽培理论和技术，改变了大肥大水大播量常规栽培方法，为我国黄淮海麦区小麦高产开创了新途径。1976年在山东滕县种精播试验田时，创出了小麦平均亩产638公斤的高产记录。到1991年，小麦精播高产栽培技术在山东推广达1217万亩，在全国累计推广10690万亩， 增产小麦43.6亿公斤。先后获得过1978年全国科学大会奖，1983年山东优秀科技成果二等奖，1990年国家教委科技进步二等奖，1992年国家科技进步二等奖。该成果被农业部定为我国九五重点推广项目。主持的国家课题山东省黄淮海中低产地区夏秋粮均衡增产栽培技术的研究，1986年获山东省科技进步一等奖，1987年获国家科技进步二等奖，1988年被评为山东省专业拔尖人才，1990年被评为全国农业劳动模范。1992年山东省委、省府授予重奖及山东省科教兴农先进工作者称号。80年代末开始与同志们从事冬小麦超高产栽培的理论与实际研究，现已获得初步成果。1996年开始在山东省示范推广。作为硕士生、博士生导师，先后指导培养硕士生16人，博士生28人，早期毕业的研究生，现已成为教学科研的骨干力量。从事小麦的教学、科研及生物统计与田间试验技术工作六十余年，公开发表的学术论文100篇，出版专著10本。     1997年当选为中国工程院院士。
陈士橹,    陈士橹（1920.09.24-2016.04.24）飞行力学专家。浙江省东阳市人。1945年毕业于清华大学航空学系获学士学位，1958年毕业于原苏联莫斯科航空学院获副博士学位。1994年当选为俄罗斯宇航科学院外籍院士。长期致力于弹性飞行器飞行动力学及控制研究，被评鉴为开拓了新的学科研究分支。在弹性飞行器建模、伺服气动弹性动态耦合、稳定性分析、主动控制系统的设计等方面形成了较完整的理论体系和新颖的分析研究方法，成果达国际先进水平，并成功地应用于飞航等型号设计。作为我国航天科技教育领域的开拓者之一，创建并长期领导西工大航天学院，1992年其主持的飞行力学学科点在国务院学位办学科评估中获相关27个学科点全国总分第一。在国内外发表学术论文150多篇，获国家教委科技进步奖一等奖1项。培养飞行力学博士、硕士50多名，其中包括我国自行培养的飞行力学专业第一、二位博士和博士后。     1997年当选为中国工程院院士。
范立础,    范立础（1933.06.08-2016.05.03）桥梁结构工程与桥梁抗震专家，原籍浙江镇海县。1955年毕业于同济大学。主要从事桥梁与结构工程领域的教学和科研工作。唐山地震后，在国内首次编写了桥梁杆系非线性地震反应分析程序；20世纪80年代，率先建立了我国大跨度桥梁及城市复杂立交工程的抗震理论和计算方法；20世纪90年代，提出两水平的大跨度桥梁抗震设计方法，率先开展了桥梁减隔震和抗震加固技术研究，开发研制了一、二代橡胶抗震支座；进入21世纪，提出基于寿命期和性能的大跨度桥梁抗震设计方法，解决了我国大跨、高墩桥梁抗震和减震关键技术，开发研制了大吨位全钢双曲面球型减隔震支座。这些成果已应用于上海卢浦大桥、东海大桥、苏通长江大桥等50余座重大桥梁工程。主编了我国首部《城市桥梁抗震设计规范》，成果曾荣获国家科技进步一等奖1项，交通部科技进步特等奖1项，省部级科技进步一等奖5项，2003年获全国优秀教师称号，2010年获何梁何利科学与技术进步奖。     2001年当选中国工程院院士。
