0,1
徐洵,    海洋生物工程专家，主要从事海洋基因工程研究。1934年10月出生于福建省建瓯市。1957年毕业于中国医科大学。     1999年当选中国工程院院士。
颜龙安,    作物遗传育种专家，主要从事杂交水稻育种研究。1937年9月出生于江西省萍乡市。1962年毕业于江西农业大学，获学士学位。     2007年当选中国工程院院士。
赵法箴,    水产养殖专家，主要从事海水养殖理论与技术研究。1935年5月出生于山东省烟台莱州市。1958年毕业于山东大学，获学士学位。     1995年当选中国工程院院士。
赵振东,    小麦遗传育种专家，主要从事小麦遗传育种理论及新品种培育研究。1942年9月出生于山东省德州市。1983年毕业于湖南农学院，获硕士学位。     2013年当选中国工程院院士。
曹雪涛,    医学免疫学专家，主要从事天然免疫与炎症的基础研究、肿瘤免疫治疗应用研究。1964年7月出生于山东省济南市。1990年毕业于第二军医大学，获博士学位。     2005年当选中国工程院院士。
陈赛娟,    医学细胞生物学专家，主要从事白血病发病机理与治疗研究。1951年5月出生于上海市。1989年毕业于法国巴黎第七大学，获博士学位。     2003年当选中国工程院院士。
陈薇,    生物安全专家，主要从事生物防御新型疫苗和生物新药研究。1966年2月出生于浙江省兰溪市。1998年毕业于军事医学科学院，获博士学位。     2019年当选中国工程院院士。
陈香美,    肾脏病学专家，主要从事肾脏病学研究。1951年1月出生于朝鲜咸镜北道清津市。1986年毕业于日本北里大学，获博士学位。     2007年当选中国工程院院士。
陈肇隆,    肝脏移植及肝脏外科专家，主要从事普通外科学研究。1950年9月出生于台湾省高雄市。1976年毕业于高雄医学大学，获学士学位。     2007年当选中国工程院院士。
陈志南,    细胞生物学和生物技术药物专家，主要从事细胞与分子医学基础和转化研究。1952年6月出生于江苏省无锡市。2003年毕业于第四军医大学，获博士学位。     2007年当选中国工程院院士。
程京,    医学生物物理学专家，主要从事疾病预防、诊断和预后分子分型芯片技术体系研究。1963年7月出生于北京市。1992年毕业于英国史查克莱大学，获博士学位。     2009年当选中国工程院院士。
丛斌,    医学领域专家，主要从事法医学、病理生理学、中西医结合研究。1957年7月出生于黑龙江省齐齐哈尔市。1998年毕业于河北医科大学，获博士学位。     2011年当选中国工程院院士。
丁健,    肿瘤药理学专家，主要从事肿瘤新靶向分子发现、新作用机制探明、新生物标志物确证研究。1953年2月出生于上海市。1992年毕业于日本国立九州大学，获博士学位。     2009年当选中国工程院院士。
董家鸿,    肝胆外科、肝脏移植专家，主要从事现代肝胆外科理论和技术研究。1960年3月出生于江苏省灌云县。1993年毕业于第三军医大学，获博士学位。     2017年当选中国工程院院士。
樊代明,    消化内科专家，主要从事消化系统疾病的临床与基础研究。1953年11月出生于重庆市。1989年毕业于第四军医大学，获博士学位。     2001年当选中国工程院院士。
范上达,    肝移植及肝胆胰外科专家，主要从事肝移植及肝胆胰外科临床与基础研究。1952年2月出生于香港。1992年毕业于香港大学，获博士学位。     2005年当选中国工程院院士。
范先群,    眼科学专家，主要从事眼眶病和眼肿瘤的临床治疗与基础研究。1964年6月出生于安徽省淮南市。1998年毕业于上海第二医科大学，获博士学位。     2021年当选中国工程院院士。
付小兵,    创伤和组织修复与再生医学专家，主要从事创伤和创伤后的组织修复与再生医学研究。1960年8月出生于四川省资阳市。1993年毕业于西班牙马德里大学，获博士学位。     2009年当选中国工程院院士。
高天明,    神经科学专家，主要从事神经保护及抗抑郁/焦虑的基础和转化研究。1960年10月出生于山西省岢岚县。1994年毕业于中山医科大学，获博士学位。     2021年当选中国工程院院士。
顾晓松,    医学组织工程学与神经再生专家，主要从事组织工程神经与神经再生研究。1953年12月出生于江苏省南通市。1998年毕业于上海医科大学，获博士学位。     2015年当选中国工程院院士。
韩德民,    耳鼻咽喉学专家，主要从事耳鼻咽喉外科临床与基础研究。1951年5月出生于辽宁省大连市。1990年毕业于中国医科大学，获博士学位。     2013年当选中国工程院院士。
韩雅玲,    心血管病专家，主要从事心血管病研究。1953年6月出生于辽宁省沈阳市。1994年毕业于第二军医大学，获博士学位。     2013年当选中国工程院院士。
郝希山,    肿瘤学专家，主要从事肿瘤外科学以及肿瘤流行病学研究。1945年9月出生于河北省阜城县。1970年毕业于天津医科大学，获学士学位。     2003年当选中国工程院院士。
胡盛寿,    心血管外科学专家，主要从事心血管外科临床和基础研究。1957年4月出生于湖北省武汉市。1989年毕业于中国协和医科大学，获硕士学位。     2013年当选中国工程院院士。
黄璐琦,    中药资源与分子生药学专家，主要从事中药资源与分子生药学研究。1968年3月出生于江西省婺源县。1995年毕业于北京医科大学，获博士学位。     2015年当选中国工程院院士。
姜保国,    骨科学专家，主要从事创伤外科临床救治，致力于降低创伤致死率和致残率的学术研究。1961年4月出生于辽宁省沈阳市。1992年毕业于北京医科大学，获博士学位。     2021年当选中国工程院院士。
蒋建东,    药理学专家，主要从事药学研究。1958年11月出生于江苏省南京市。1988年毕业于复旦大学上海医学院，获博士学位。     2021年当选中国工程院院士。
蒋建新,    创伤与野战外科学专家，主要从事战创伤领域高爆武器伤与创伤感染救治研究。1962年12月出生于湖南省新宁县。1995年毕业于第三军医大学，获博士学位。     2021年当选中国工程院院士。
李大鹏,    中药制药学专家，主要从事中药制药工程研究。1950年1月出生于浙江省永嘉县。1977年毕业于上海第一医学院，获学士学位。     2007年当选中国工程院院士。
李兰娟,    感染病（传染病）专家，主要从事感染性疾病及传染病学研究。1947年9月出生于浙江省绍兴市。1973年毕业于浙江医科大学，获学士学位。     2005年当选中国工程院院士。
李松,    药物化学专家，主要从事药物分子设计和合成研究。1963年7月出生于辽宁省本溪市。1992年毕业于吉林大学，获博士学位。     2015年当选中国工程院院士。
李校堃,    微生物与生物技术药学专家，主要从事以生长因子为代表的蛋白质药物基础理论研究与新药研发研究。1964年2月出生于陕西省富平县。1996年毕业于中山医科大学，获博士学位。     2019年当选中国工程院院士。
李兆申,    消化病学专家，主要从事消化内镜和胰腺病诊治研究。1956年10月出生于河北省宁晋县。2007年毕业于第二军医大学，获博士学位。     2017年当选中国工程院院士。
林东昕,    肿瘤遗传学及基因组学专家，主要从事恶性肿瘤发生发展的分子机制及其遗传易感性研究。1955年10月出生于福建省福州市。1986年毕业于北京医科大学，获硕士学位。     2013年当选中国工程院院士。
刘德培,    医学分子生物学专家，主要从事基因表达调控、基因治疗与心血管疾病发病机制研究。1950年5月出生于安徽省阜南县。1986年毕业于中国协和医科大学，获博士学位。     1996年当选中国工程院院士。
刘良,    中医内科专家，主要从事中医药学和风湿病学研究。1957年7月出生于湖南省汉寿县。1990年毕业于广州中医药大学，获博士学位。     2019年当选中国工程院院士。
刘志红,    肾脏病学专家，主要从事肾脏病学临床和基础研究。1958年12月出生于甘肃省临洮县。1989年毕业于第二军医大学，获硕士学位。     2003年当选中国工程院院士。
马丁,    妇产科学专家，主要从事妇科肿瘤及妇科疾病的诊断和治疗研究。1957年4月出生于云南省昆明市。1990年毕业于同济医科大学，获博士学位。     2017年当选中国工程院院士。
宁光,    内分泌代谢病学专家，主要从事内分泌与代谢病临床与基础研究。1963年6月出生于山东省滨州市。1994年毕业于上海第二医科大学，获博士学位。     2015年当选中国工程院院士。
乔杰,    生殖医学专家，主要从事医学细胞生物学及生殖医学研究。1964年1月出生于黑龙江省哈尔滨市。1996年毕业于北京医科大学，获博士学位。     2017年当选中国工程院院士。
尚红,    临床检验诊断及艾滋病防治学专家，主要从事艾滋病毒关键检验领域和临床检验标准领域研究。1960年10月出生于辽宁省铁岭市。1996年毕业于日本山梨医科大学，获博士学位。     2019年当选中国工程院院士。
沈洪兵,    流行病学专家，主要从事肿瘤分子流行病学研究。1964年5月出生于江苏省启东市。1999年毕业于上海医科大学，获博士学位。     2019年当选中国工程院院士。
沈祖尧,    胃肠病学专家，主要从事消化系统疾病研究。1959年10月出生于香港。1992年毕业于加拿大卡尔加里大学，获博士学位。     2011年当选中国工程院院士。
田金洲,    中医脑病专家，主要从事阿尔茨海默病、血管性痴呆、帕金森病以及失眠等脑病的中医药防治研究。1956年12月出生于湖北省天门市。1989、2005年毕业于北京中医学院和英国曼彻斯特大学，获博士学位。     2021年当选中国工程院院士。
田伟,    骨外科专家，主要从事骨科诊疗精准化、微创化、智能化研究。1959年2月出生于北京市。1995年毕业于日本国立弘前大学，获博士学位。     2019年当选中国工程院院士。
田志刚,    免疫学专家，主要从事NK细胞和肝脏免疫学研究。1956年10月出生于新疆维吾尔自治区巴音郭楞蒙古自治州库尔勒市。1989年毕业于白求恩医科大学，获博士学位。     2017年当选中国工程院院士。
王辰,    呼吸病学与危重症医学专家，主要从事呼吸系统疾病研究。1962年8月出生于北京市。1991年毕业于首都医科大学，获博士学位。     2013年当选中国工程院院士。
王广基,    药物代谢动力学专家，主要从事药理学、药物代谢动力学与毒理学研究。1953年4月出生于江苏省扬州市。1995年毕业于新西兰奥塔哥大学，获博士学位。     2013年当选中国工程院院士。
王红阳,    肿瘤学、生化与分子生物学专家，主要从事恶性肿瘤的基础、临床和转化应用研究。1952年1月出生于江苏省徐州市。1992年毕业于德国乌尔姆大学，获博士学位。     2005年当选中国工程院院士。
王俊,    胸外科专家，主要从事胸部微创手术和肺癌治疗研究。1963年11月出生于河南省淮滨县。1989年毕业于北京医科大学，获硕士学位。     2019年当选中国工程院院士。
王军志,    生物制品与生物药学专家，主要从事生物药质量评价关键技术研究。1955年9月出生于甘肃省兰州市。1993年毕业于日本三重大学，获博士学位。     2019年当选中国工程院院士。
王锐,    药物化学与多肽药物专家，主要从事药物化学与多肽药物研究。1963年5月出生于甘肃省兰州市。1988年毕业于兰州大学、日本京都大学，获博士学位。     2017年当选中国工程院院士。
邬堂春,    职业卫生与环境卫生学专家，主要从事空气污染与健康研究。1965年7月出生于四川省简阳市。1993年毕业于同济医科大学，获博士学位。     2021年当选中国工程院院士。
吴以岭,    中医心血管病专家，主要从事中医心血管病临床和基础研究。1949年10月出生于河北省故城县。1982年毕业于南京中医药大学，获硕士学位。     2009年当选中国工程院院士。
夏照帆,    烧创伤外科学专家，主要从事烧创伤疾病的临床和基础研究。1954年3月出生于福建省福州市。1988年毕业于第二军医大学，获博士学位。     2013年当选中国工程院院士。
肖伟,    制药工程学专家，主要从事中药新药创制、生产过程质控、智能制造领域研究。1959年12月出生于江苏省南京市。2004年毕业于南京中医药大学，获博士学位。     2021年当选中国工程院院士。
徐兵河,    肿瘤内科专家，主要从事乳腺癌关键技术研究与抗肿瘤新药研究。1958年2月出生于湖北省大冶市。1999年毕业于中国协和医科大学，获博士学位。     2021年当选中国工程院院士。
徐建国,    医学微生物学专家，主要从事新发、突发、重大、不明原因性传染病疫情的病原学研究。1952年4月出生于山西省平陆县。1993年毕业于中国预防医学科学院，获博士学位。     2011年当选中国工程院院士。
杨宝峰,    药理学专家，主要从事药理学研究。1957年11月出生于吉林省松原市。1988年毕业于同济医科大学，获博士学位。     2009年当选中国工程院院士。
于金明,    放射肿瘤学专家，主要从事精确放射治疗技术研究。1958年1月出生于山东省潍坊市。2003年毕业于山东大学，获博士学位。     2011年当选中国工程院院士。
袁国勇,    医学微生物学专家，主要从事医学微生物学研究。1956年12月出生于香港。1998年毕业于香港大学，获博士学位。     2007年当选中国工程院院士。
詹启敏,    分子肿瘤学专家，主要从事肿瘤分子生物学和肿瘤转化医学研究。1959年1月出生于江西省乐平市。1987年毕业于中国协和医科大学，获硕士学位。     2011年当选中国工程院院士。
张伯礼,    中医内科专家，主要从事心脑血管疾病防治和中医药现代化研究。1948年2月出生于天津市。1982年毕业于天津中医学院，获硕士学位。     2005年当选中国工程院院士。
张学,    医学遗传学专家，主要从事罕见遗传病致病基因研究。1964年7月出生于黑龙江省肇州县。1994年毕业于中国医科大学，获博士学位。     2019年当选中国工程院院士。
张英泽,    骨科学专家，主要从事复杂骨折闭合复位微创固定研究。1953年6月出生于河北省衡水市。1975年毕业于河北医学院，获学士学位。     2017年当选中国工程院院士。
张运,    心血管疾病专家，主要从事心血管病临床和基础研究。1952年9月出生于山东省聊城市。1985年毕业于挪威奥斯陆大学，获博士学位。     2001年当选中国工程院院士。
张志愿,    口腔颌面外科学专家，主要从事口腔颌面部与头颈部肿瘤及脉管畸形的临床和基础研究。1951年5月出生于江苏省吴江县。1991年毕业于上海第二医科大学，获博士学位。     2015年当选中国工程院院士。
赵铱民,    口腔修复学专家，主要从事口腔颌面部缺损修复及功能重建研究。1956年10月出生于陕西省汉中市。1991年毕业于第四军医大学，获博士学位。     2021年当选中国工程院院士。
郑树森,    肝胆胰外科、肝移植学专家，主要从事普通外科学研究。1950年1月出生于浙江省衢州市。1989年毕业于华西医科大学，获博士学位。     2001年当选中国工程院院士。
朱兆云,    中药资源(民族药方向)专家，主要从事低纬高原地区中药、民族药和天然药物的研发研究。1954年3月出生于云南省巍山县。1982年毕业于云南中医学院，获学士学位。     2021年当选中国工程院院士。
巴德年,    免疫学专家，主要从事肿瘤免疫分子机制研究。1938年10月出生于吉林省四平市。1982年毕业于日本北海道大学，获博士学位。     1994年当选中国工程院院士。
陈洪铎,    皮肤性病学专家，主要从事皮肤性病学临床和基础研究。1933年2月出生于浙江省绍兴市。1956年毕业于中国医科大学，获学士学位。     1999年当选中国工程院院士。
陈君石,    营养与食品安全专家，主要从事营养与食品安全研究。1935年6月出生于上海市。1968年毕业于中国医学科学院，获硕士学位。     2005年当选中国工程院院士。
陈亚珠,    高电压技术与生物医学工程专家，主要从事物理治疗肿瘤技术的临床研究。1936年7月出生于浙江省宁波市。1962年毕业于上海交通大学，获学士学位。     1996年当选中国工程院院士。
程书钧,    肿瘤学专家，主要从事肿瘤的化疗病因和癌变机理研究。1939年12月出生于江西省玉山县。1965年毕业于中国协和医科大学，获硕士学位。     1999年当选中国工程院院士。
程天民,    防原医学与病理学专家，主要从事创伤战伤病理研究。1927年12月出生于江苏省宜兴市。1951年毕业于第六军医大学，获学士学位。     1996年当选中国工程院院士。
戴尅戎,    骨科学和骨科生物力学专家，主要从事骨科学和骨科生物力学研究。1934年6月出生于福建省厦门市。1955年毕业于上海第一医学院，获学士学位。     2003年当选中国工程院院士。
高润霖,    心血管病学专家，主要从事心血管病临床及基础研究。1941年5月出生于河北省唐山市。1981年毕业于中国协和医科大学，获硕士学位。     1999年当选中国工程院院士。
顾玉东,    显微外科专家，主要从事手外科、显微外科临床研究。1937年10月出生于山东省章丘县。1961年毕业于上海第一医学院，获学士学位。     1994年当选中国工程院院士。
郭应禄,    泌尿外科和男科学专家，主要从事泌尿外科疾病的临床研究。1930年5月出生于山西省定襄县。1963年毕业于北京医学院，获硕士学位。     1999年当选中国工程院院士。
洪涛,    医学超微结构及病毒学专家，主要从事医学超微结构及病毒学研究。1931年12月出生于山东省荣成市。1960年毕业于罗马尼亚科学院，获博士学位。     1996年当选中国工程院院士。
侯惠民,    药物制剂专家，主要从事药剂学研究。1940年10月出生于上海市。1991年毕业于日本北海道医疗大学，获博士学位。     1996年当选中国工程院院士。
侯云德,    医学病毒学专家，主要从事病毒学相关机制研究。1929年7月出生于江苏省常州市。1962年毕业于苏联医学科学院，获博士学位。     1994年当选中国工程院院士。
胡之璧,    中药学、中药生物工程专家，主要从事中药生物技术研究。1934年11月出生于江苏省南京市。1984年毕业于德国图平根大学，获博士学位。     1994年当选中国工程院院士。
郎景和,    妇产科学专家，主要从事妇产科学研究。1940年4月出生于吉林省珲春市。1964年毕业于白求恩医科大学，获学士学位。     2011年当选中国工程院院士。
李春岩,    神经病学专家，主要从事神经病学临床和基础研究。1938年9月出生于河北省廊坊市。1962年毕业于河北医学院，获学士学位。     2001年当选中国工程院院士。
廖万清,    医学真菌病学专家，主要从事军内外皮肤病、真菌病的防治研究。1938年11月出生于新加坡。1961年毕业于第四军医大学，获学士学位。     2009年当选中国工程院院士。
刘昌孝,    药代动力学专家，主要从事药代动力学研究。1942年4月出生于湖南省永兴县。1965年毕业于北京医学院，获学士学位。     2003年当选中国工程院院士。
刘耀,    法医毒物分析学专家，主要从事法医学研究。1937年11月出生于山西省河曲县。1963年毕业于内蒙古大学，获学士学位。     2001年当选中国工程院院士。
刘玉清,    放射-医学影像学专家，主要从事医学影像学与核医学研究。1923年3月出生于天津市。1951年毕业于北京协和医学院，获硕士学位。     1994年当选中国工程院院士。
陆道培,    血液病学专家，主要从事血液病学临床和基础研究。1931年10月出生于上海市。1955年毕业于同济医学院，获学士学位。     1996年当选中国工程院院士。
秦伯益,    药理学专家，主要从事神经性毒剂药理学研究。1932年11月出生于江苏省无锡市。1959年毕业于苏联莫斯科第一医学院，获副博士学位。     1994年当选中国工程院院士。
邱贵兴,    骨科学专家，主要从事骨科学临床和基础研究。1942年3月出生于江苏省无锡市。1968年毕业于中国协和医科大学，获博士学位。     2007年当选中国工程院院士。
邱蔚六,    口腔颌面外科学专家，主要从事口腔颌面外科学临床和基础研究。1932年10月出生于四川省成都市。1955年毕业于四川医学院，获学士学位。     2001年当选中国工程院院士。
阮长耿,    血液学专家，主要从事血液学—血栓与止血研究。1939年8月出生于上海市。1981年毕业于法国巴黎第七大学，获博士学位。     1997年当选中国工程院院士。
桑国卫,    临床药理学专家，主要从事长效甾体避孕药的药代动力学、种族差异及临床药理学研究。1941年11月出生于上海市。1966年毕业于上海第一医学院，获硕士学位。     1999年当选中国工程院院士。
沈倍奋,    免疫学专家，主要从事生物化学和免疫学研究。1943年5月出生于上海市。1968年毕业于军事医学科学院，获硕士学位。     1997年当选中国工程院院士。
沈渔邨,    精神病学专家，主要从事精神病学与精神卫生学研究。1924年1月出生于浙江省杭州市。1955年毕业于苏联医学科学院，获副博士学位。     1997年当选中国工程院院士。
盛志勇,    烧伤外科专家，主要从事创伤、烧伤外科临床和实验研究。1920年7月出生于上海市。1942年毕业于国立上海医学院，获学士学位。     1996年当选中国工程院院士。
石学敏,    中医、针灸学专家，主要从事中医和针灸临床应用研究。1938年6月出生于天津市。1962年毕业于天津中医学院，获学士学位。     1999年当选中国工程院院士。
孙燕,    临床肿瘤学专家，主要从事肿瘤学研究。1929年2月出生于河北省乐亭县。1956年毕业于北京协和医学院，获博士学位。     1999年当选中国工程院院士。
唐希灿,    药物化学专家，主要从事药物化学研究。1932年12月出生于广东省潮阳县。1957年毕业于北京大学，获学士学位。     2001年当选中国工程院院士。
汤钊猷,    肿瘤外科学专家，主要从事肿瘤临床治疗研究。1930年12月出生于广东省新会县。1954年毕业于上海第一医学院，获学士学位。     1994年当选中国工程院院士。
王琦,    中医学专家，主要从事中医内科学研究。1943年2月出生于江苏省高邮市。1980年毕业于中国中医研究院，获硕士学位。     2019年当选中国工程院院士。
王学浩,    肝胆外科、肝脏移植学专家，主要从事肝胆病学的临床和基础研究。1942年1月出生于江苏省建湖县。1982年毕业于南京医科大学，获硕士学位。     2011年当选中国工程院院士。
王永炎,    中医内科学、神经内科学专家，主要从事中医内科学研究。1938年9月出生于天津市。1962年毕业于北京中医学院，获学士学位。     1997年当选中国工程院院士。
王正国,    野战外科学专家，主要从事创伤与野战外科学研究。1935年12月出生于福建省漳州市。1956年毕业于中国医科大学，获学士学位。     1994年当选中国工程院院士。
王振义,    内科血液学专家，主要从事血液病学研究。1924年11月出生于上海市。1948年毕业于上海震旦大学医学院，获博士学位。     1994年当选中国工程院院士。
闻玉梅,    医学微生物学专家，主要从事乙型肝炎病毒学与免疫学、治疗性疫苗基础理论与应用研究。1934年1月出生于北京市。1956年毕业于上海医学院，获学士学位。     1999年当选中国工程院院士。
吴天一,    高原医学专家，主要从事高原医学研究。1935年6月出生于新疆维吾尔自治区伊犁哈萨克自治州。1956年毕业于中国医科大学，获学士学位。     2001年当选中国工程院院士。
吴咸中,    中西医结合专家，主要从事中西医结合领域研究。1925年8月出生于辽宁省新民市。1948年毕业于沈阳医学院，获学士学位。     1996年当选中国工程院院士。
夏家辉,    人类与医学遗传学专家，主要从事医学遗传学研究。1937年2月出生于湖南省益阳市。1961年毕业于湖南师范学院，获学士学位。     1999年当选中国工程院院士。
项坤三,    内分泌代谢学（糖尿病）专家，主要从事内分泌与代谢学研究。1936年2月出生于天津市。1958年毕业于上海第一医学院，获学士学位。     2003年当选中国工程院院士。
肖培根,    药用植物与中药资源学专家，主要从事中药资源与鉴定学研究。1932年2月出生于上海市。1953年毕业于厦门大学，获学士学位。     1994年当选中国工程院院士。
谢立信,    眼科学专家，主要从事眼科学与耳鼻咽喉科学研究。1942年12月出生于山东省莱州市。1965年毕业于山东医学院，获学士学位。     2001年当选中国工程院院士。
杨胜利,    生物技术专家，主要从事基因工程在酶、发酵和制药工业中的应用研究。1941年1月出生于上海市。1962年毕业于华东化工学院，获学士学位。     1997年当选中国工程院院士。
姚新生,    中药及天然药物化学专家，主要从事中药与天然药物化学研究。1934年10月出生于上海市。1983年毕业于日本东京大学，获博士学位。     1996年当选中国工程院院士。
俞梦孙,    航空医学和生物医学工程专家，主要从事航空、航天、潜海与潜水医学研究。1936年3月出生于浙江省余姚市。1953年毕业于空军军医学校，获学士学位。     1999年当选中国工程院院士。
俞永新,    病毒学专家，主要从事流行性乙型脑炎、狂犬病、出血热等疫苗质量控制、虫媒病毒病病原学和流行病学研究。1929年3月出生于福建省仙游县。1953年毕业于福建协和大学，获学士学位。     2001年当选中国工程院院士。
曾溢滔,    医学遗传学专家，主要从事遗传病的防治以及分子胚胎学的基础和应用研究。1939年5月出生于广东省佛山市。1965年毕业于复旦大学，获硕士学位。     1994年当选中国工程院院士。
张心湜,    泌尿外科专家，主要从事泌尿外科疾病临床和基础研究。1942年6月出生于湖南省常德市。1967年毕业于台湾国防医学院，获学士学位。     2001年当选中国工程院院士。
赵铠,    医学病毒学专家，主要从事病毒疫苗研究。1930年12月出生于江苏省苏州市。1954年毕业于复旦大学，获学士学位。     1997年当选中国工程院院士。
甄永苏,    微生物与生物技术药学、肿瘤药理学专家，主要从事微生物来源的药物研究。1931年11月出生于广东省开平市。1954年毕业于中山医学院，获学士学位。     1997年当选中国工程院院士。
钟南山,    呼吸病学专家，主要从事呼吸系统疾病研究。1936年10月出生于江苏省南京市。1981年毕业于英国爱丁堡大学，获博士学位。     1996年当选中国工程院院士。
钟世镇,    临床解剖学专家，主要从事人体解剖与组织胚胎学研究。1925年9月出生于广东省五华县。1952年毕业于中山大学，获学士学位。     1997年当选中国工程院院士。
周宏灏,    遗传药理学和临床药理学专家，主要从事遗传药理学和临床药理学研究。1939年5月出生于湖南省长沙市。1962年毕业于武汉医学院，获学士学位。     2005年当选中国工程院院士。
周良辅,    神经外科学专家，主要从事神经外科疾病临床和基础研究。1941年7月出生于海南省海口市。1965年毕业于上海第一医学院，获学士学位。     2009年当选中国工程院院士。
朱晓东,    心血管外科专家，主要从事胸心外科学研究。1932年9月出生于河南省开封市。1965年毕业于中国医学科学院，获硕士学位。     1996年当选中国工程院院士。
庄辉,    流行病学、微生物学专家，主要从事病毒性肝炎研究。1935年1月出生于浙江省奉化县。1961年毕业于苏联莫斯科第一医学院，获硕士学位。     2001年当选中国工程院院士。
曹建国,    系统仿真技术专家，主要从事航天航空技术研究和工程管理研究。1963年8月出生于安徽枞阳。1985年毕业于北京航空学院自动控制系飞行控制专业，获学士学位。1988年毕业于航天工业部第三研究院三部，获硕士学位。     2019年当选中国工程院院士。
柴洪峰,    金融信息工程管理专家，主要从事金融交易机制设计、金融系统信息化工程研制建设和相应工程管理研究。1957年5月出生于山东省诸城市。2000年毕业于西南财经大学，获硕士学位。     2015年当选中国工程院院士。
陈晓红,    管理科学与工程、工程管理及数据智能专家，主要从事决策理论与决策支持系统、“两型社会”与生态文明、数据智能与智慧社会等领域研究。1963年5月出生于湖南省长沙市。1999年毕业于日本东京工业大学，获博士学位。     2017年当选中国工程院院士。
丁烈云,    土木与建筑工程管理专家，主要从事数字建造、工程安全理论与技术研究。1955年11月出生于湖北省洪湖市。2002年毕业于同济大学，获博士学位。     2015年当选中国工程院院士。
董尔丹,    心血管病理生理学家，医学科技管理专家，主要从事交感/肾上腺素受体对心血管功能调控机制研究和医学研究创新体系建立和战略规划实施等科技工程管理研究。1959年3月出生于内蒙古自治区包头市。1994年毕业于北京大学（原北京医科大学），获博士学位。     2019年当选中国工程院院士。
范国滨,    高能激光技术与工程管理专家，主要从事激光技术研究。1958年4月出生于北京市。2005年毕业于西安电子科技大学，获博士学位。     2017年当选中国工程院院士。
胡文瑞,    油气田勘探开发与工程管理专家，主要从事低渗透、非常规油气田勘探开发和工程管理研究。1950年2月出生于甘肃省平凉市。1983年毕业于东北石油大学，获学士学位。     2011年当选中国工程院院士。
黄殿中,    信息工程管理专家，主要从事专用通信技术研究和信息工程管理工作。1952年1月出生于江苏省徐州市。2002年毕业于四川大学，获电子与信息工程硕士学位。     2021年当选中国工程院院士。
黄维和,    油气储运工程专家，主要从事油气管道科技与工程管理研究。1957年11月出生于上海市。2005年毕业于中国石油大学（北京），获博士学位。     2013年当选中国工程院院士。
贾伟平,    内分泌代谢病学与慢性病防治管理专家，主要从事糖尿病精准诊疗、预警筛查、发病机制及防治工程管理研究。1956年11月出生，祖籍江苏省镇江市。2003年于上海交通大学医学院（原上海第二医科大学）获博士学位。     2021年当选中国工程院院士。
金智新,    采矿工程技术和安全工程管理专家，主要从事煤炭开采技术和现代化矿区开发工程管理研究。1959年11月出生于辽宁省锦州市。2006年毕业于辽宁工程技术大学，获管理科学与工程博士学位。     2015年当选中国工程院院士。
李家彪,    海洋地质专家，主要从事海底地质科学与探测工程研究。1961年4月出生于浙江省杭州市。2001年毕业于中国科学院海洋研究所，获博士学位。     2015年当选中国工程院院士。
李贤玉,    指挥信息系统技术与工程管理专家，主要从事指挥信息系统工程领域技术与工程管理研究。1965年4月出生于黑龙江省牡丹江市。1990年毕业于北京大学电子系，获硕士学位。     2019年当选中国工程院院士。
林鸣,    桥隧领域施工技术与工程管理专家，主要从事桥隧及海工工程领域技术与工程管理研究。1957年10月出生于江苏省南京市。1981年毕业于东南大学。     2021年当选中国工程院院士。
凌文,    系统工程与能源工程管理专家，主要从事系统工程理论与大型能源工程管理研究。1963年2月出生于黑龙江省哈尔滨市。1991年毕业于哈尔滨工业大学，获博士学位。     2015年当选中国工程院院士。
刘德培,    医学分子生物学专家，主要从事基因表达调控、基因治疗与心血管疾病发病机制研究。1950年5月出生于安徽省阜南县。1986年毕业于中国协和医科大学，获博士学位。     1996年当选中国工程院院士。
刘合,    能源与矿业工程管理专家，主要从事采油工程技术及装备研发、工程管理创新与实践研究。1961年3月出生于黑龙江省哈尔滨市。2002年毕业于哈尔滨工程大学，获博士学位。     2017年当选中国工程院院士。
刘旭,    植物种质资源专家，主要从事作物种质资源研究。1953年12月出生于河北省定州市。1997年毕业于中国农业科学院研究生院，获博士学位。     2009年当选中国工程院院士。
卢春房,    铁路工程技术和管理专家，主要从事铁路建设管理和交通技术研究。1956年5月出生于河北省蠡县。1982年毕业于西南交通大学，获学士学位；2007年毕业于清华大学，获硕士学位。     2017年当选中国工程院院士。
麦康森,    水产养殖专家，主要从事水产动物营养与饲料学研究。1958年10月出生于广东省化州市。1995年毕业于爱尔兰国立大学，获博士学位。     2009年当选中国工程院院士。
邵安林,    矿冶工程管理专家，主要从事资源开发技术、工程管理与战略研究。1963年9月出生于黑龙江省肇东市。2004年毕业于东北大学，获博士学位。     2015年当选中国工程院院士。
孙丽丽,    石化工程技术和管理专家，全国工程勘察设计大师，主要从事石化工程技术创新、集成设计与管理模式研究。1961年9月出生于山东省烟台市。1983年毕业于华东石油学院（现中国石油大学），获学士学位。     2019年当选中国工程院院士。
唐立新,    系统工程专家，主要从事工业智能与系统优化研究。1966年08月出生于黑龙江省兰西市。1996年毕业于东北大学，获博士学位。     2019年当选中国工程院院士。
屠海令,    电子材料专家，主要从事硅及硅基半导体材料、化合物半导体材料、新型传感材料研究。1946年10月出生于北京市。1983年毕业于英国巴斯大学，获博士学位。     2007年当选中国工程院院士。
